0.12372291971376938, 0.03548838234190093
0.12033139667487701, 0.03417973813597449
0.11908955686756557, 0.03260219933654001
0.11892508801172087, 0.03229248248136344
0.11934922059970048, 0.031155352622594917
0.12010493563685258, 0.03058022433578178
0.1210420142626575, 0.03074814353515765
0.12205693947810912, 0.031384739879440404
0.12308823358563002, 0.031954100059280566
0.12409607442369652, 0.03222764854194159
0.12504801356099118, 0.032752502540820745
0.12593471565595674, 0.032943629411087395
0.12673836364404717, 0.03267556434769594
0.12746057167513222, 0.032716310025536585
0.12809686886054933, 0.03215003911166028
0.1286530868009405, 0.03156778207021929
0.12913116809953692, 0.03433829560163669
0.12954010092586127, 0.034593005034384575
0.12988308284421157, 0.03543805630196104
0.13018190295796908, 0.034153710019297595
0.13042008422870785, 0.03506707951640659
0.1306159892090927, 0.03529589248502797
0.1307737786375775, 0.03315241099970535
0.13089966291227456, 0.03352559573073702
0.13100140498991011, 0.032647219303849194
0.13107921531754899, 0.03290579572898272
0.1311371527935641, 0.03341432522101788
0.1311799410347511, 0.03287300837721108
0.13121929175285202, 0.03325627639997277
0.13124612849395284, 0.03440192756700493
0.1312618691591435, 0.03384647827077635
0.1312755307097388, 0.03295600072613603
0.1312856512831036, 0.033118734766550646
0.13128940300285022, 0.03158996842535075
0.13128948686080347, 0.03177332184187721
0.13129154010371316, 0.032267080875359046
0.13129333827898285, 0.03292234385509247
0.13128167631112822, 0.03168137271794122
0.13127383407387597, 0.0331099449962519
0.13126393173487608, 0.031805103509480626
0.13125281132382827, 0.033366515923255076
0.13124218795077036, 0.032771256080534564
0.131234535150397, 0.03328279141930587
0.13122272291559114, 0.03151347350543118
0.13121152834776378, 0.030592158085465282
0.13120275778150764, 0.031108243629960605
0.13119423871423483, 0.03135903410582171
0.13119133278758183, 0.030265187535836187
0.13118673102780862, 0.031394620997816265
0.13118263640434816, 0.0329565426645165
0.1311690990354964, 0.033802374108209535
0.13116209331629713, 0.03244473087123492
0.13115072561712912, 0.032666196844733895
0.13114949801687756, 0.03153085493840154
0.13113985973956563, 0.030785062368258894
0.13113724136062443, 0.03201185457064825
0.13113100303802577, 0.03128537033568873
0.1311257955621925, 0.030561779153462303
0.13112128676311402, 0.03258206750948853
0.13111656442405523, 0.03174149948530346
0.13110775786807002, 0.031326033933250556
0.13110256208596444, 0.03214631444906328
0.13109936538478262, 0.0332443215405397
0.13109515908758645, 0.032913913122653085
0.13109012523799832, 0.0330636326945373
0.13107966249245231, 0.03136919380327889
0.1310758194652415, 0.032458463777225936
0.13107307158772094, 0.03265833984358994
0.1310680826659106, 0.03328820971626775
0.13106562454921714, 0.032051897072532906
0.13107109889876972, 0.03204167487500865
0.13106335149280615, 0.03292477708460676
0.13106197256207336, 0.03135531636521331
0.13106038128986297, 0.03256675066697466
0.1310668176971306, 0.03233641530477414
0.13106649079988497, 0.03152784747046968
0.13106742648170372, 0.031288816597635286
