0.0, 0.07493945907072558, 0.07493945907072558, 0.037993877422782735, 0.07493945907072558, 0.05643562741051341
0.1, 0.07493945907072558, 0.07284832024705377, 0.04407285543008208, 0.07292690567235532, 0.057103019869755266
0.2, 0.07493945907072558, 0.07289324921951261, 0.05564395150084177, 0.06815530392863825, 0.05178278857381815
0.3, 0.07493945907072558, 0.0733663801251413, 0.0615634021764747, 0.05899494317102057, 0.04837399899669343
0.4, 0.07493945907072558, 0.07249064808789953, 0.06721677213782666, 0.05067969232374589, 0.047084631888405566
0.5, 0.07493945907072558, 0.0731651536475806, 0.08026620302121167, 0.0382675606318105, 0.04558665414127957
0.6, 0.07493945907072558, 0.07239259958137409, 0.10265070329782938, 0.026390450276711223, 0.04717935531433916
0.7, 0.07493945907072558, 0.07007596601092617, 0.12688795463061078, 0.01441307882573224, 0.04045658607396244
0.8, 0.07490183214913078, 0.07086129675035222, 0.13026131358490928, 0.010499528850229287, 0.04208499705057994
0.9, 0.06795034413170134, 0.07204466838914177, 0.14232817929639052, 0.007866505018959923, 0.043516977511199595
1.0, 0.007304932282459816, 0.07306978878537197, 0.16158482014963244, 0.007247068344807772, 0.04489573187365224
